Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
243	736	0	1.72192086	26.2501229	26.2015547	26.0099581	26.3187461	0.167309667	1.74688506	0	100	0	0	3
244	741	0	1.72900696	26.2665767	26.2050607	26.0099581	26.3187461	0.170815644	1.74688506	0	100	0	0	3
245	745	0	1.73609305	26.2444396	26.2080342	26.0099581	26.3187461	0.173789219	1.74688506	0	100	0	0	3
246	750	0	1.74317914	26.2692086	26.2116857	26.0207826	26.3187461	0.177440635	1.74688506	0	100	0	0	3
247	754	0	1.75026524	26.2529538	26.214735	26.0207826	26.3187461	0.180489978	1.74688506	0	100	0	0	3
248	759	0	1.75735133	26.2712472	26.2182627	26.0364313	26.3187461	0.184017649	1.74688506	0	100	0	0	3
249	764	0	1.76443743	26.253454	26.2210792	26.0364313	26.3187461	0.186834159	1.74688506	0	100	0	0	3
250	768	0	1.77152352	26.2681352	26.2243426	26.0505458	26.3187461	0.190097594	1.74688506	0	100	0	0	3
251	773	0	1.77860961	26.2488463	26.2269261	26.0505458	26.3187461	0.192681051	1.74688506	0	100	0	0	3
252	778	0	1.78569571	26.2644875	26.2299393	26.063466	26.3187461	0.195694315	1.74688506	0	100	0	0	3
253	783	0	1.7927818	26.2505673	26.2323811	26.063466	26.3187461	0.198136025	1.74688506	0	100	0	0	3
254	787	0	1.7998679	26.2711872	26.2353067	26.073391	26.3187461	0.200800003	1.74688506	0	100	0	0	3
255	792	0	1.80695399	26.2570661	26.2376669	26.073391	26.3187461	0.203160166	1.74688506	0	100	0	0	3
256	796	0	1.81404009	26.274114	26.240494	26.0840053	26.3187461	0.205319566	1.74688506	0	100	0	0	3
257	801	0	1.82112618	26.257399	26.2427306	26.0840053	26.3187461	0.207457515	1.74688506	0	100	0	0	3
258	806	0	1.82821227	26.2732947	26.2453966	26.0990023	26.3187461	0.209166213	1.74688506	0	100	0	0	3
259	811	0	1.83529837	26.2640064	26.2474934	26.0990023	26.3187461	0.211027945	1.74688506	0	100	0	0	3
260	816	0	1.84238446	26.2836884	26.2500946	26.1158307	26.3187461	0.20291539	1.74688506	0	100	0	0	3
261	821	0	1.84947056	26.271938	26.2520177	26.1158307	26.3187461	0.20291539	1.74688506	0	100	0	0	3
262	826	0	1.85655665	26.2968142	26.2545668	26.125817	26.3187461	0.192929039	1.74688506	0	100	0	0	3
263	831	0	1.86364274	26.2760856	26.2563371	26.125817	26.3187461	0.192929039	1.74688506	0	100	0	0	3
264	836	0	1.87072884	26.2974985	26.2587552	26.1361008	26.3187461	0.182645322	1.74688506	0	100	0	0	3
265	840	0	1.87781493	26.2716991	26.2603406	26.1361008	26.3187461	0.182645322	1.74688506	0	100	0	0	3
266	845	0	1.88490103	26.2972513	26.2626103	26.1512996	26.3187461	0.167446449	1.74688506	0	100	0	0	3
267	850	0	1.89198712	26.2740419	26.2640102	26.1512996	26.3187461	0.167446449	1.74688506	0	100	0	0	3
268	854	0	1.89907321	26.3047144	26.266171	26.1690673	26.3187461	0.149678764	1.74688506	0	100	0	0	3
269	859	0	1.90615931	26.280114	26.2674261	26.1690673	26.3187461	0.149678764	1.74688506	0	100	0	0	3
270	863	0	1.9132454	26.3098119	26.2694084	26.1929847	26.3187461	0.125761422	1.74688506	0	100	0	0	3
271	868	0	1.9203315	26.2848862	26.2704521	26.1929847	26.3187461	0.125761422	1.74688506	0	100	0	0	3
272	873	0	1.92741759	26.3056188	26.2720385	26.214169	26.3187461	0.104577118	1.74688506	0	100	0	0	3
273	878	0	1.93450368	26.2750487	26.2725892	26.214169	26.3187461	0.104577118	1.74688506	0	100	0	0	3
274	884	0	1.94158978	26.3024868	26.2738331	26.2205654	26.3187461	0.0981807266	1.74688506	0	100	0	0	3
275	889	0	1.94867587	26.2797809	26.274273	26.2205654	26.3187461	0.0981807266	1.74688506	0	100	0	0	3
276	893	0	1.95576197	26.3093987	26.2755242	26.2327173	26.3187461	0.0860288346	1.74688506	0	100	0	0	3
277	898	0	1.96284806	26.2858624	26.2759872	26.2327173	26.3187461	0.0860288346	1.74688506	0	100	0	0	3
278	903	0	1.96993416	26.3121959	26.2771066	26.2444396	26.3187461	0.0743064383	1.74688506	0	100	0	0	3
279	908	0	1.97702025	26.2842856	26.2772102	26.2444396	26.3187461	0.0743064383	1.74688506	0	100	0	0	3
280	912	0	1.98410634	26.3078528	26.2779467	26.2444396	26.3187461	0.0743064383	1.74688506	0	100	0	0	3
281	917	0	1.99119244	26.2813539	26.2777844	26.2444396	26.3187461	0.0743064383	1.74688506	0	100	0	0	3
282	922	0	1.99827853	26.3129031	26.2784546	26.2444396	26.3187461	0.0743064383	1.74688506	0	100	0	0	3
283	927	0	2.00536463	26.2910637	26.2783259	26.2444396	26.3187461	0.0743064383	1.74688506	0	100	0	0	3
284	932	0	2.01245072	26.3278753	26.2791682	26.2444396	26.3278753	0.083435652	1.74688506	0	100	0	0	3
285	937	0	2.01953681	26.3044287	26.2791629	26.2444396	26.3278753	0.083435652	1.74688506	0	100	0	0	3
286	943	0	2.02662291	26.3334686	26.2800052	26.2444396	26.3334686	0.0890289078	1.74688506	0	100	0	0	3
287	948	0	2.033709	26.305267	26.2798883	26.2444396	26.3334686	0.0890289078	1.74688506	0	100	0	0	3
288	953	0	2.0407951	26.3324144	26.2805798	26.2444396	26.3334686	0.0890289078	1.74688506	0	100	0	0	3
289	958	0	2.04788119	26.3073587	26.2804194	26.2444396	26.3334686	0.0890289078	1.74688506	0	100	0	0	3
290	963	0	2.05496728	26.3405926	26.281177	26.2444396	26.3405926	0.0961529207	1.74688506	0	100	0	0	3
291	968	0	2.06205338	26.3149079	26.2811878	26.2444396	26.3405926	0.0961529207	1.74688506	0	100	0	0	3
292	972	0	2.06913947	26.3434479	26.2820638	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
293	977	0	2.07622557	26.3084816	26.2821173	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
294	982	0	2.08331166	26.3245545	26.2828762	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
295	987	0	2.09039775	26.2959005	26.2828596	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
296	992	0	2.09748385	26.3229117	26.2837171	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
297	997	0	2.10456994	26.3039401	26.2839742	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
298	1002	0	2.11165604	26.336742	26.2851624	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
299	1007	0	2.11874213	26.3118995	26.2856625	26.2444396	26.3434479	0.0990082175	1.74688506	0	100	0	0	3
300	1012	0	2.12582822	26.3441957	26.2869863	26.2444396	26.3441957	0.0997560239	1.74688506	0	100	0	0	3
301	1024	0	2.13291432	26.3111251	26.2875047	26.2444396	26.3441957	0.0997560239	1.74688506	0	100	0	0	3
302	1029	0	2.14000041	26.3364446	26.2886899	26.2444396	26.3441957	0.0997560239	1.74688506	0	100	0	0	3
303	1034	0	2.14708651	26.3137635	26.2891692	26.2444396	26.3441957	0.0997560239	1.74688506	0	100	0	0	3
304	1039	0	2.1541726	26.3478884	26.2904745	26.2444396	26.3478884	0.103448792	1.74688506	0	100	0	0	3
305	1044	0	2.1612587	26.3279958	26.2911476	26.2444396	26.3478884	0.103448792	1.74688506	0	100	0	0	3
306	1049	0	2.16834479	26.3568828	26.2926494	26.2444396	26.3568828	0.112443197	1.74688506	0	100	0	0	3
307	1054	0	2.17543088	26.326875	26.2932943	26.2444396	26.3568828	0.111770244	1.74688506	0	100	0	0	3
308	1058	0	2.18251698	26.3448243	26.294592	26.2444396	26.3568828	0.109497219	1.74688506	0	100	0	0	3
309	1063	0	2.18960307	26.3108474	26.2950379	26.2444396	26.3568828	0.106932004	1.74688506	0	100	0	0	3
310	1068	0	2.19668917	26.3332659	26.2960975	26.2444396	26.3568828	0.104238797	1.74688506	0	100	0	0	3
311	1073	0	2.20377526	26.3094928	26.2964913	26.2444396	26.3568828	0.101534926	1.74688506	0	100	0	0	3
312	1078	0	2.21086135	26.3399738	26.297623	26.2444396	26.3568828	0.0989861269	1.74688506	0	100	0	0	3
313	1083	0	2.21794745	26.3200106	26.298187	26.2444396	26.3568828	0.0966323237	1.74688506	0	100	0	0	3
314	1087	0	2.22503354	26.3376419	26.2994197	26.2444396	26.3568828	0.0943590082	1.74688506	0	100	0	0	3
315	1092	0	2.23211964	26.314871	26.3000999	26.2444396	26.3568828	0.0920656342	1.74688506	0	100	0	0	3
316	1097	0	2.23920573	26.3290519	26.3012916	26.2488463	26.3568828	0.0896059403	1.74688506	0	100	0	0	3
317	1102	0	2.24629182	26.3077215	26.301834	26.2488463	26.3568828	0.0870990323	1.74688506	0	100	0	0	3
318	1107	0	2.25337792	26.3229497	26.3028199	26.2488463	26.3568828	0.0845572206	1.74688506	0	100	0	0	3
319	1111	0	2.26046401	26.3065343	26.3033169	26.2488463	26.3568828	0.0822377111	1.74688506	0	100	0	0	3
320	1116	0	2.26755011	26.3285063	26.304374	26.2488463	26.3568828	0.0800313508	1.74688506	0	100	0	0	3
321	1121	0	2.2746362	26.3076762	26.3049309	26.2488463	26.3568828	0.0780048093	1.74688506	0	100	0	0	3
322	1126	0	2.28172229	26.3238345	26.3059871	26.2505673	26.3568828	0.0760477176	1.74688506	0	100	0	0	3
323	1131	0	2.28880839	26.2980997	26.3064605	26.2505673	26.3568828	0.0740794181	1.74688506	0	100	0	0	3
324	1135	0	2.29589448	26.3148648	26.3073661	26.2570661	26.3568828	0.0720593655	1.74688506	0	100	0	0	3
325	1141	0	2.30298058	26.2906372	26.30764	26.2570661	26.3568828	0.0699731459	1.74688506	0	100	0	0	3
326	1146	0	2.31006667	26.3092534	26.308375	26.257399	26.3568828	0.0678810929	1.74688506	0	100	0	0	3
327	1151	0	2.31715277	26.2930813	26.3086422	26.257399	26.3568828	0.0659116324	1.74688506	0	100	0	0	3
328	1156	0	2.32423886	26.3135268	26.3094327	26.2640064	26.3568828	0.0640361163	1.74688506	0	100	0	0	3
329	1162	0	2.33132495	26.2971938	26.3097693	26.2640064	26.3568828	0.0622758936	1.74688506	0	100	0	0	3
330	1166	0	2.33841105	26.3145122	26.3104807	26.2716991	26.3568828	0.0603860295	1.74688506	0	100	0	0	3
331	1172	0	2.34549714	26.2978287	26.3106798	26.2716991	26.3568828	0.0586621068	1.74688506	0	100	0	0	3
332	1176	0	2.35258324	26.3136086	26.3112667	26.2716991	26.3568828	0.0566999527	1.74688506	0	100	0	0	3
333	1181	0	2.35966933	26.2909504	26.3111842	26.2716991	26.3568828	0.0549296106	1.74688506	0	100	0	0	3
334	1186	0	2.36675542	26.3198075	26.3118	26.2716991	26.3568828	0.0530447742	1.74688506	0	100	0	0	3
335	1192	0	2.37384152	26.2965388	26.3117864	26.2716991	26.3568828	0.0514593744	1.74688506	0	100	0	0	3
336	1198	0	2.38092761	26.3207043	26.3124767	26.2740419	26.3568828	0.0498663438	1.74688506	0	100	0	0	3
337	1203	0	2.38801371	26.2951698	26.3124473	26.2740419	26.3568828	0.0484664227	1.74688506	0	100	0	0	3
338	1209	0	2.3950998	26.3223554	26.3131278	26.2750487	26.3568828	0.0469568069	1.74688506	0	100	0	0	3
339	1214	0	2.40218589	26.2992599	26.313051	26.2750487	26.3568828	0.0457016829	1.74688506	0	100	0	0	3
340	1220	0	2.40927199	26.3242081	26.313672	26.2750487	26.3568828	0.0442635848	1.74688506	0	100	0	0	3
341	1224	0	2.41635808	26.2940999	26.3134507	26.2750487	26.3568828	0.0432199111	1.74688506	0	100	0	0	3
342	1229	0	2.42344418	26.3185716	26.3139252	26.2750487	26.3568828	0.0418866588	1.74688506	0	100	0	0	3
343	1234	0	2.43053027	26.289807	26.3137025	26.2750487	26.3568828	0.0413359887	1.74688506	0	100	0	0	3
344	1239	0	2.43761636	26.3154788	26.3142719	26.2797809	26.3568828	0.0404388116	1.74688506	0	100	0	0	3
345	1244	0	2.44470246	26.2897183	26.3140921	26.2797809	26.3568828	0.0399988804	1.74688506	0	100	0	0	3
346	1249	0	2.45178855	26.3180432	26.314631	26.2813539	26.3568828	0.0391067744	1.74688506	0	100	0	0	3
347	1254	0	2.45887465	26.2966158	26.3144509	26.2813539	26.3568828	0.0386437511	1.74688506	0	100	0	0	3
348	1259	0	2.46596074	26.3278006	26.3150416	26.2813539	26.3568828	0.0379349728	1.74688506	0	100	0	0	3
349	1264	0	2.47304683	26.302155	26.3149002	26.2813539	26.3568828	0.0378314462	1.74688506	0	100	0	0	3
350	1269	0	2.48013293	26.3316913	26.3155679	26.2813539	26.3568828	0.0377834475	1.74688506	0	100	0	0	3
351	1273	0	2.48721902	26.3122799	26.3156302	26.2813539	26.3568828	0.0378458022	1.74688506	0	100	0	0	3
352	1278	0	2.49430512	26.3440832	26.3165138	26.2897183	26.3568828	0.038187836	1.74688506	0	100	0	0	3
353	1283	0	2.50139121	26.3239666	26.3166696	26.2897183	26.3568828	0.0383436598	1.74688506	0	100	0	0	3
354	1288	0	2.50847731	26.3528783	26.3175402	26.2897183	26.3568828	0.0383773119	1.74688506	0	100	0	0	3
355	1293	0	2.5155634	26.3314273	26.3175902	26.2897183	26.3568828	0.0384273408	1.74688506	0	100	0	0	3
356	1297	0	2.52264949	26.358106	26.3183463	26.2897183	26.358106	0.0384579702	1.74688506	0	100	0	0	3
357	1302	0	2.52973559	26.3304521	26.3183038	26.2897183	26.358106	0.0384579702	1.74688506	0	100	0	0	3
358	1307	0	2.53682168	26.3557509	26.3190148	26.2897183	26.358106	0.0385953852	1.74688506	0	100	0	0	3
359	1312	0	2.54390778	26.336226	26.3190685	26.2897183	26.358106	0.038649069	1.74688506	0	100	0	0	3
360	1316	0	2.55099387	26.3581894	26.3197844	26.2897183	26.3581894	0.0386074559	1.74688506	0	100	0	0	3
361	1321	0	2.55807996	26.332523	26.3196708	26.2897183	26.3581894	0.0385966554	1.74688506	0	100	0	0	3
362	1326	0	2.56516606	26.3498003	26.3201622	26.2897183	26.3581894	0.0380984296	1.74688506	0	100	0	0	3
363	1331	0	2.57225215	26.3190985	26.3198193	26.2897183	26.3581894	0.0380449428	1.74688506	0	100	0	0	3
364	1337	0	2.57933825	26.341145	26.3202793	26.2897183	26.3581894	0.0374197048	1.74688506	0	100	0	0	3
365	1341	0	2.58642434	26.3147223	26.3201408	26.2897183	26.3581894	0.0374197048	1.74688506	0	100	0	0	3
366	1346	0	2.59351043	26.3413267	26.3207806	26.2897183	26.3581894	0.0370635034	1.74688506	0	100	0	0	3
367	1351	0	2.60059653	26.316309	26.3206876	26.2897183	26.3581894	0.0368064502	1.74688506	0	100	0	0	3
368	1356	0	2.60768262	26.3409345	26.3212087	26.2897183	26.3581894	0.0360463167	1.74688506	0	100	0	0	3
369	1361	0	2.61476872	26.3126956	26.32087	26.2897183	26.3581894	0.0355461962	1.74688506	0	100	0	0	3
370	1365	0	2.62185481	26.3351751	26.3211978	26.2897183	26.3581894	0.0342223981	1.74688506	0	100	0	0	3
371	1370	0	2.6289409	26.3170882	26.320816	26.2897183	26.3581894	0.0337039878	1.74688506	0	100	0	0	3
372	1375	0	2.636027	26.3443984	26.3212847	26.2897183	26.3581894	0.0325947174	1.74688506	0	100	0	0	3
373	1380	0	2.64311309	26.3287195	26.3211759	26.2897183	26.3581894	0.0321154964	1.74688506	0	100	0	0	3
374	1386	0	2.65019919	26.3552248	26.3217598	26.2897183	26.3581894	0.0312853042	1.74688506	0	100	0	0	3
375	1390	0	2.65728528	26.3278473	26.3214776	26.2897183	26.3581894	0.0306122089	1.74688506	0	100	0	0	3
376	1395	0	2.66437138	26.3478423	26.3217571	26.2897183	26.3581894	0.0291104708	1.74688506	0	100	0	0	3
377	1400	0	2.67145747	26.3215675	26.3212597	26.2897183	26.3581894	0.0284655149	1.74688506	0	100	0	0	3
378	1405	0	2.67854356	26.3456828	26.3215246	26.2897183	26.3581894	0.0271678076	1.74688506	0	100	0	0	3
379	1411	0	2.68562966	26.326378	26.3212648	26.2897183	26.3581894	0.0267219515	1.74688506	0	100	0	0	3
380	1415	0	2.69271575	26.3549451	26.3218859	26.2897183	26.3581894	0.0257883607	1.74688506	0	100	0	0	3
381	1420	0	2.69980185	26.336401	26.32193	26.2897183	26.3581894	0.0254386913	1.74688506	0	100	0	0	3
382	1425	0	2.70688794	26.3597589	26.322638	26.2897183	26.3597589	0.0250149827	1.74688506	0	100	0	0	3
383	1429	0	2.71397403	26.338734	26.3226205	26.2897183	26.3597589	0.024450974	1.74688506	0	100	0	0	3
384	1434	0	2.72106013	26.3557906	26.3231245	26.2897183	26.3597589	0.0237047922	1.74688506	0	100	0	0	3
385	1439	0	2.72814622	26.3330812	26.3230602	26.2897183	26.3597589	0.0230245914	1.74688506	0	100	0	0	3
386	1443	0	2.73523232	26.352488	26.3235901	26.2897183	26.3597589	0.0222984523	1.74688506	0	100	0	0	3
387	1448	0	2.74231841	26.3250816	26.3235341	26.2897183	26.3597589	0.0217560169	1.74688506	0	100	0	0	3
388	1453	0	2.7494045	26.3467549	26.3240839	26.2897183	26.3597589	0.0212640047	1.74688506	0	100	0	0	3
389	1458	0	2.7564906	26.3217092	26.3240664	26.2897183	26.3597589	0.020767004	1.74688506	0	100	0	0	3
390	1463	0	2.76357669	26.3450055	26.3246083	26.2897183	26.3597589	0.0202343059	1.74688506	0	100	0	0	3
391	1468	0	2.77066279	26.3211442	26.3245046	26.2897183	26.3597589	0.0196773896	1.74688506	0	100	0	0	3
392	1473	0	2.77774888	26.338492	26.3249386	26.2897183	26.3597589	0.0189515517	1.74688506	0	100	0	0	3
393	1479	0	2.78483497	26.316269	26.3248321	26.2897183	26.3597589	0.0184781409	1.74688506	0	100	0	0	3
394	1484	0	2.79192107	26.3363107	26.3253702	26.2897183	26.3597589	0.0180041709	1.74688506	0	100	0	0	3
395	1489	0	2.79900716	26.318057	26.3254152	26.2897183	26.3597589	0.0177751889	1.74688506	0	100	0	0	3
396	1493	0	2.80609326	26.3400201	26.3261107	26.2897183	26.3597589	0.0177356897	1.74688506	0	100	0	0	3
397	1498	0	2.81317935	26.3142249	26.3261808	26.2897183	26.3597589	0.0175385651	1.74688506	0	100	0	0	3
398	1503	0	2.82026545	26.3337519	26.3267536	26.2897183	26.3597589	0.0173208586	1.74688506	0	100	0	0	3
399	1508	0	2.82735154	26.3141905	26.3267629	26.2897183	26.3597589	0.0169936	1.74688506	0	100	0	0	3
400	1513	0	2.83443763	26.3326527	26.3272624	26.2897183	26.3597589	0.0167816735	1.74688506	0	100	0	0	3
401	1525	0	2.84152373	26.3064962	26.3271495	26.2897183	26.3597589	0.0165825141	1.74688506	0	100	0	0	3
402	1530	0	2.84860982	26.3252573	26.3275358	26.2897183	26.3597589	0.0163516117	1.74688506	0	100	0	0	3
403	1535	0	2.85569592	26.300239	26.3273475	26.2897183	26.3597589	0.0163516117	1.74688506	0	100	0	0	3
404	1540	0	2.86278201	26.3238889	26.3278114	26.2897183	26.3597589	0.0160249477	1.74688506	0	100	0	0	3
405	1545	0	2.8698681	26.2914366	26.3274118	26.2897183	26.3597589	0.0160249477	1.74688506	0	100	0	0	3
406	1550	0	2.8769542	26.3147897	26.3276689	26.2897183	26.3597589	0.0153640513	1.74688506	0	100	0	0	3
407	1555	0	2.88404029	26.2801485	26.3270976	26.2801485	26.3597589	0.0153640513	1.74688506	0	100	0	0	3
408	1560	0	2.89112639	26.3018441	26.3271917	26.2801485	26.3597589	0.014760402	1.74688506	0	100	0	0	3
409	1564	0	2.89821248	26.2710567	26.3264691	26.2710567	26.3597589	0.014760402	1.74688506	0	100	0	0	3
410	1569	0	2.90529857	26.2969849	26.3264371	26.2710567	26.3597589	0.0143606548	1.74688506	0	100	0	0	3
411	1574	0	2.91238467	26.2708151	26.3256851	26.2708151	26.3597589	0.0143606548	1.74688506	0	100	0	0	3
412	1579	0	2.91947076	26.295657	26.325707	26.2708151	26.3597589	0.0141089153	1.74688506	0	100	0	0	3
413	1584	0	2.92655686	26.2680716	26.3249957	26.2680716	26.3597589	0.0141089153	1.74688506	0	100	0	0	3
414	1589	0	2.93364295	26.2920237	26.325027	26.2680716	26.3597589	0.013719315	1.74688506	0	100	0	0	3
415	1593	0	2.94072904	26.2675536	26.324352	26.2675536	26.3597589	0.013719315	1.74688506	0	100	0	0	3
416	1598	0	2.94781514	26.2976443	26.3244636	26.2675536	26.3597589	0.0133604494	1.74688506	0	100	0	0	3
417	1602	0	2.95490123	26.2728096	26.3238265	26.2675536	26.3597589	0.0133604494	1.74688506	0	100	0	0	3
418	1607	0	2.96198733	26.3026396	26.3239113	26.2675536	26.3597589	0.0129111908	1.74688506	0	100	0	0	3
419	1612	0	2.96907342	26.2770399	26.3231964	26.2675536	26.3597589	0.0129111908	1.74688506	0	100	0	0	3
420	1617	0	2.97615951	26.2969564	26.3231232	26.2675536	26.3597589	0.0122435043	1.74688506	0	100	0	0	3
421	1622	0	2.98324561	26.2706052	26.3222628	26.2675536	26.3597589	0.0121811496	1.74688506	0	100	0	0	3
422	1627	0	2.9903317	26.2984344	26.3220678	26.2675536	26.3597589	0.011297639	1.74688506	0	100	0	0	3
423	1631	0	2.9974178	26.27565	26.321104	26.2675536	26.3597589	0.0111418152	1.74688506	0	100	0	0	3
424	1636	0	3.00450389	26.3080576	26.3208799	26.2675536	26.3597589	0.0102711864	1.74688506	0	100	0	0	3
425	1641	0	3.01158999	26.2776434	26.3198202	26.2675536	26.3597589	0.0102211576	1.74688506	0	100	0	0	3
426	1647	0	3.01867608	26.2999065	26.3193763	26.2675536	26.3597589	0.00950762436	1.74688506	0	100	0	0	3
427	1652	0	3.02576217	26.2695712	26.3181293	26.2675536	26.3597589	0.00968207394	1.74688506	0	100	0	0	3
428	1657	0	3.03284827	26.2999218	26.3176993	26.2675536	26.3597589	0.0101120781	1.74688506	0	100	0	0	3
429	1662	0	3.03993436	26.2752272	26.3165652	26.2675536	26.3597589	0.0112462152	1.74688506	0	100	0	0	3
430	1667	0	3.04702046	26.3070366	26.3161541	26.2675536	26.3597589	0.0116573337	1.74688506	0	100	0	0	3
431	1671	0	3.05410655	26.279695	26.3150485	26.2675536	26.3597589	0.0127628887	1.74688506	0	100	0	0	3
432	1677	0	3.06119264	26.3089413	26.3147164	26.2675536	26.3597589	0.0130950256	1.74688506	0	100	0	0	3
433	1682	0	3.06827874	26.2770972	26.3136924	26.2675536	26.3597589	0.0141190136	1.74688506	0	100	0	0	3
434	1687	0	3.07536483	26.3018046	26.3134488	26.2675536	26.3597589	0.0143625902	1.74688506	0	100	0	0	3
435	1692	0	3.08245093	26.2768889	26.3125438	26.2675536	26.3597589	0.0152676053	1.74688506	0	100	0	0	3
436	1696	0	3.08953702	26.3107313	26.3124876	26.2675536	26.3597589	0.0153238172	1.74688506	0	100	0	0	3
437	1701	0	3.09662311	26.2933845	26.3118123	26.2675536	26.3597589	0.0159990595	1.74688506	0	100	0	0	3
438	1707	0	3.10370921	26.3239962	26.3119206	26.2675536	26.3597589	0.0159990595	1.74688506	0	100	0	0	3
439	1712	0	3.1107953	26.2979145	26.3113147	26.2675536	26.3597589	0.0164967062	1.74688506	0	100	0	0	3
440	1716	0	3.1178814	26.3271358	26.3115181	26.2675536	26.3597589	0.0164967062	1.74688506	0	100	0	0	3
441	1721	0	3.12496749	26.302672	26.3110603	26.2675536	26.3597589	0.0167511145	1.74688506	0	100	0	0	3
442	1726	0	3.13205358	26.3329042	26.311283	26.2675536	26.3597589	0.0167511145	1.74688506	0	100	0	0	3
443	1730	0	3.13913968	26.3138621	26.3108529	26.2675536	26.3597589	0.0169584424	1.74688506	0	100	0	0	3
444	1736	0	3.14622577	26.3497616	26.3111493	26.2675536	26.3597589	0.0169584424	1.74688506	0	100	0	0	3
445	1741	0	3.15331187	26.3228783	26.3106937	26.2675536	26.3597589	0.017117659	1.74688506	0	100	0	0	3
446	1745	0	3.16039796	26.3473904	26.310969	26.2675536	26.3597589	0.017117659	1.74688506	0	100	0	0	3
447	1751	0	3.16748406	26.3123456	26.310469	26.2675536	26.3597589	0.0173423581	1.74688506	0	100	0	0	3
448	1756	0	3.17457015	26.3353044	26.3106625	26.2675536	26.3597589	0.0173423581	1.74688506	0	100	0	0	3
449	1761	0	3.18165624	26.3099882	26.3101598	26.2675536	26.3597589	0.0176516231	1.74688506	0	100	0	0	3
450	1766	0	3.18874234	26.3434423	26.3104001	26.2675536	26.3597589	0.0176516231	1.74688506	0	100	0	0	3
451	1770	0	3.19582843	26.3205857	26.3099162	26.2675536	26.3597589	0.017895216	1.74688506	0	100	0	0	3
452	1775	0	3.20291453	26.353661	26.3101593	26.2675536	26.3597589	0.017895216	1.74688506	0	100	0	0	3
453	1779	0	3.21000062	26.3232945	26.3096457	26.2675536	26.3557906	0.0181656995	1.74688506	0	100	0	0	3
454	1784	0	3.21708671	26.3433271	26.3097104	26.2675536	26.3557906	0.0181656995	1.74688506	0	100	0	0	3
455	1788	0	3.22417281	26.3131729	26.3091101	26.2675536	26.353661	0.018701256	1.74688506	0	100	0	0	3
456	1794	0	3.2312589	26.3407614	26.3092183	26.2675536	26.353661	0.018701256	1.74688506	0	100	0	0	3
457	1798	0	3.238345	26.3191225	26.3087484	26.2675536	26.353661	0.0190630223	1.74688506	0	100	0	0	3
458	1804	0	3.24543109	26.3560557	26.3091846	26.2675536	26.3560557	0.0190630223	1.74688506	0	100	0	0	3
459	1809	0	3.25251718	26.3342245	26.3090081	26.2675536	26.3560557	0.0190630223	1.74688506	0	100	0	0	3
460	1814	0	3.25960328	26.3631972	26.3095925	26.2675536	26.3631972	0.0190630223	1.74688506	0	100	0	0	3
461	1818	0	3.26668937	26.3379553	26.3094932	26.2675536	26.3631972	0.0190630223	1.74688506	0	100	0	0	3
462	1823	0	3.27377547	26.3653064	26.3101152	26.2675536	26.3653064	0.0190630223	1.74688506	0	100	0	0	3
463	1827	0	3.28086156	26.3381562	26.3101105	26.2675536	26.3653064	0.0190630223	1.74688506	0	100	0	0	3
464	1833	0	3.28794765	26.3718152	26.3108928	26.2675536	26.3718152	0.0190630223	1.74688506	0	100	0	0	3
465	1837	0	3.29503375	26.3491372	26.3110734	26.2675536	26.3718152	0.0190630223	1.74688506	0	100	0	0	3
466	1842	0	3.30211984	26.3822288	26.3119773	26.2675536	26.3822288	0.0190630223	1.74688506	0	100	0	0	3
467	1848	0	3.30920594	26.3564966	26.3122093	26.2675536	26.3822288	0.0190630223	1.74688506	0	100	0	0	3
468	1853	0	3.31629203	26.3868557	26.3132323	26.2675536	26.3868557	0.0190630223	1.74688506	0	100	0	0	3
469	1858	0	3.32337812	26.3618487	26.313628	26.2675536	26.3868557	0.0190630223	1.74688506	0	100	0	0	3
470	1862	0	3.33046422	26.3889114	26.3146804	26.2675536	26.3889114	0.0190630223	1.74688506	0	100	0	0	3
471	1868	0	3.33755031	26.3625443	26.3151015	26.2675536	26.3889114	0.0190630223	1.74688506	0	100	0	0	3
472	1873	0	3.34463641	26.3845715	26.3162011	26.2675536	26.3889114	0.0190630223	1.74688506	0	100	0	0	3
473	1878	0	3.3517225	26.357329	26.3166528	26.2675536	26.3889114	0.0190630223	1.74688506	0	100	0	0	3
474	1883	0	3.3588086	26.3789498	26.3177614	26.2675536	26.3889114	0.0190630223	1.74688506	0	100	0	0	3
475	1888	0	3.36589469	26.3455993	26.3180672	26.2675536	26.3889114	0.0189204874	1.74688506	0	100	0	0	3
476	1892	0	3.37298078	26.3644904	26.3190961	26.2675536	26.3889114	0.0189204874	1.74688506	0	100	0	0	3
477	1897	0	3.38006688	26.330836	26.3193221	26.2675536	26.3889114	0.018443283	1.74688506	0	100	0	0	3
