Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
186	427	0	1.3180135	4.72503591	4.73998305	4.72458432	4.75953587	0.00834830828	1.13709634	0	100	0	0	3
187	433	0	1.32509959	4.72910678	4.73990136	4.72458432	4.75953587	0.00807750132	1.13709634	0	100	0	0	3
188	439	0	1.33218569	4.72739271	4.73974832	4.72458432	4.75953587	0.00786179789	1.13709634	0	100	0	0	3
189	445	0	1.33927178	4.73140415	4.73959956	4.72458432	4.75953587	0.00761034621	1.13709634	0	100	0	0	3
190	451	0	1.34635788	4.73077727	4.7393641	4.72458432	4.75953587	0.00735886933	1.13709634	0	100	0	0	3
191	458	0	1.35344397	4.73367593	4.73913094	4.72458432	4.75953587	0.00705091645	1.13709634	0	100	0	0	3
192	465	0	1.36053006	4.73299696	4.73883451	4.72458432	4.75953587	0.00680055707	1.13709634	0	100	0	0	3
193	472	0	1.36761616	4.73420468	4.73857564	4.72458432	4.75953587	0.00655216686	1.13709634	0	100	0	0	3
194	478	0	1.37470225	4.73173993	4.73826966	4.72458432	4.75953587	0.00635682451	1.13709634	0	100	0	0	3
195	485	0	1.38178835	4.73161712	4.73795603	4.72458432	4.75953587	0.00637841084	1.13709634	0	100	0	0	3
196	491	0	1.38887444	4.7290107	4.7375678	4.72458432	4.75953587	0.00676663645	1.13709634	0	100	0	0	3
197	497	0	1.39596053	4.72900272	4.73716758	4.72458432	4.75953587	0.00716685686	1.13709634	0	100	0	0	3
198	504	0	1.40304663	4.72758192	4.73671753	4.72458432	4.75774115	0.00761691253	1.13709634	0	100	0	0	3
199	509	0	1.41013272	4.72835542	4.73630927	4.72458432	4.75774115	0.00802516664	1.13709634	0	100	0	0	3
200	516	0	1.41721882	4.72840496	4.73589609	4.72458432	4.75407501	0.00843835244	1.13709634	0	100	0	0	3
201	529	0	1.42430491	4.73039824	4.73556261	4.72458432	4.75378501	0.00877182812	1.13709634	0	100	0	0	3
202	536	0	1.431391	4.73047306	4.73523427	4.72458432	4.75326509	0.00910016546	1.13709634	0	100	0	0	3
203	542	0	1.4384771	4.73254433	4.73495982	4.72458432	4.75326509	0.00937462388	1.13709634	0	100	0	0	3
204	547	0	1.44556319	4.73188211	4.73465865	4.72458432	4.75254606	0.0096757925	1.13709634	0	100	0	0	3
205	552	0	1.45264929	4.73214039	4.73437124	4.72458432	4.75195436	0.00996319625	1.13709634	0	100	0	0	3
206	557	0	1.45973538	4.73174881	4.73408666	4.72458432	4.74867395	0.0102477815	1.13709634	0	100	0	0	3
207	562	0	1.46682148	4.73382046	4.73387745	4.72458432	4.74481945	0.0104569856	1.13709634	0	100	0	0	3
208	566	0	1.47390757	4.73547448	4.73374583	4.72458432	4.74156805	0.010588605	1.13709634	0	100	0	0	3
209	572	0	1.48099366	4.7367356	4.73369621	4.72458432	4.74156805	0.010638234	1.13709634	0	100	0	0	3
210	577	0	1.48807976	4.73715046	4.73367799	4.72458432	4.74156805	0.0106564479	1.13709634	0	100	0	0	3
211	582	0	1.49516585	4.73705546	4.73366444	4.72458432	4.74156805	0.0106700013	1.13709634	0	100	0	0	3
212	587	0	1.50225195	4.73726726	4.73364911	4.72458432	4.74156805	0.0106853298	1.13709634	0	100	0	0	3
213	591	0	1.50933804	4.73757341	4.73365992	4.72458432	4.74156805	0.0106853298	1.13709634	0	100	0	0	3
214	596	0	1.51642413	4.73967943	4.73369913	4.72458432	4.74156805	0.0106853298	1.13709634	0	100	0	0	3
215	601	0	1.52351023	4.74032446	4.73376783	4.72458432	4.74156805	0.0106853298	1.13709634	0	100	0	0	3
216	607	0	1.53059632	4.74255256	4.73386169	4.72458432	4.74255256	0.0106853298	1.13709634	0	100	0	0	3
217	612	0	1.53768242	4.74239423	4.73394353	4.72458432	4.74255256	0.0106853298	1.13709634	0	100	0	0	3
218	616	0	1.54476851	4.74343871	4.73401834	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
219	621	0	1.5518546	4.74162211	4.73407808	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
220	626	0	1.5589407	4.7413611	4.73411284	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
221	631	0	1.56602679	4.73871679	4.73413966	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
222	635	0	1.57311289	4.73769969	4.73415212	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
223	640	0	1.58019898	4.7359458	4.73417563	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
224	645	0	1.58728507	4.7367689	4.73419488	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
225	650	0	1.59437117	4.73625444	4.7342082	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
226	654	0	1.60145726	4.73693996	4.7342059	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
227	659	0	1.60854336	4.73575276	4.73415793	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
228	663	0	1.61562945	4.7347472	4.73406186	4.72458432	4.74343871	0.0106853298	1.13709634	0	100	0	0	3
229	668	0	1.62271555	4.73376178	4.73396307	4.72458432	4.74343871	0.0106813882	1.13709634	0	100	0	0	3
230	673	0	1.62980164	4.73262142	4.73383837	4.72458432	4.74343871	0.0105796687	1.13709634	0	100	0	0	3
231	678	0	1.63688773	4.73220798	4.73374643	4.72458432	4.74343871	0.0104752815	1.13709634	0	100	0	0	3
232	683	0	1.64397383	4.7329022	4.73364855	4.72458432	4.74343871	0.0102906952	1.13709634	0	100	0	0	3
233	687	0	1.65105992	4.73324347	4.73357829	4.72458432	4.74343871	0.0101722019	1.13709634	0	100	0	0	3
234	692	0	1.65814602	4.73501453	4.73350813	4.72458432	4.74343871	0.010000619	1.13709634	0	100	0	0	3
235	698	0	1.66523211	4.73646313	4.73347649	4.72458432	4.74343871	0.00981830051	1.13709634	0	100	0	0	3
236	702	0	1.6723182	4.73938652	4.73348222	4.72458432	4.74343871	0.0095872462	1.13709634	0	100	0	0	3
237	707	0	1.6794043	4.73996124	4.73352291	4.72458432	4.74343871	0.0093992172	1.13709634	0	100	0	0	3
238	712	0	1.68649039	4.74197581	4.73360781	4.72458432	4.74343871	0.0092118144	1.13709634	0	100	0	0	3
239	717	0	1.69357649	4.7430786	4.73373007	4.72458432	4.74343871	0.00905228782	1.13709634	0	100	0	0	3
240	722	0	1.70066258	4.74262086	4.73384335	4.72458432	4.74343871	0.00885803218	1.13709634	0	100	0	0	3
