Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
239	717	0	1.69357649	0	0	0	0	0	5e-06	0	0	0	0	3
240	722	0	1.70066258	0	0	0	0	0	5e-06	0	0	0	0	3
241	726	0	1.70774867	0	0	0	0	0	5e-06	0	0	0	0	3
242	731	0	1.71483477	0	0	0	0	0	5e-06	0	0	0	0	3
243	736	0	1.72192086	0	0	0	0	0	5e-06	0	0	0	0	3
244	741	0	1.72900696	0	0	0	0	0	5e-06	0	0	0	0	3
245	745	0	1.73609305	0	0	0	0	0	5e-06	0	0	0	0	3
246	750	0	1.74317914	0	0	0	0	0	5e-06	0	0	0	0	3
247	754	0	1.75026524	0	0	0	0	0	5e-06	0	0	0	0	3
248	759	0	1.75735133	0	0	0	0	0	5e-06	0	0	0	0	3
249	764	0	1.76443743	0	0	0	0	0	5e-06	0	0	0	0	3
250	768	0	1.77152352	0	0	0	0	0	5e-06	0	0	0	0	3
251	773	0	1.77860961	0	0	0	0	0	5e-06	0	0	0	0	3
252	778	0	1.78569571	0	0	0	0	0	5e-06	0	0	0	0	3
253	783	0	1.7927818	0	0	0	0	0	5e-06	0	0	0	0	3
254	787	0	1.7998679	0	0	0	0	0	5e-06	0	0	0	0	3
255	792	0	1.80695399	0	0	0	0	0	5e-06	0	0	0	0	3
256	796	0	1.81404009	0	0	0	0	0	5e-06	0	0	0	0	3
257	801	0	1.82112618	0	0	0	0	0	5e-06	0	0	0	0	3
258	806	0	1.82821227	0	0	0	0	0	5e-06	0	0	0	0	3
259	811	0	1.83529837	0	0	0	0	0	5e-06	0	0	0	0	3
260	816	0	1.84238446	0	0	0	0	0	5e-06	0	0	0	0	3
261	821	0	1.84947056	0	0	0	0	0	5e-06	0	0	0	0	3
262	826	0	1.85655665	0	0	0	0	0	5e-06	0	0	0	0	3
263	831	0	1.86364274	0	0	0	0	0	5e-06	0	0	0	0	3
264	836	0	1.87072884	0	0	0	0	0	5e-06	0	0	0	0	3
265	840	0	1.87781493	0	0	0	0	0	5e-06	0	0	0	0	3
266	845	0	1.88490103	0	0	0	0	0	5e-06	0	0	0	0	3
267	850	0	1.89198712	0	0	0	0	0	5e-06	0	0	0	0	3
268	854	0	1.89907321	0	0	0	0	0	5e-06	0	0	0	0	3
269	859	0	1.90615931	0	0	0	0	0	5e-06	0	0	0	0	3
270	863	0	1.9132454	0	0	0	0	0	5e-06	0	0	0	0	3
271	868	0	1.9203315	0	0	0	0	0	5e-06	0	0	0	0	3
272	873	0	1.92741759	0	0	0	0	0	5e-06	0	0	0	0	3
273	878	0	1.93450368	0	0	0	0	0	5e-06	0	0	0	0	3
274	884	0	1.94158978	0	0	0	0	0	5e-06	0	0	0	0	3
275	889	0	1.94867587	0	0	0	0	0	5e-06	0	0	0	0	3
276	893	0	1.95576197	0	0	0	0	0	5e-06	0	0	0	0	3
277	898	0	1.96284806	0	0	0	0	0	5e-06	0	0	0	0	3
278	903	0	1.96993416	0	0	0	0	0	5e-06	0	0	0	0	3
279	908	0	1.97702025	0	0	0	0	0	5e-06	0	0	0	0	3
280	912	0	1.98410634	0	0	0	0	0	5e-06	0	0	0	0	3
281	917	0	1.99119244	0	0	0	0	0	5e-06	0	0	0	0	3
282	922	0	1.99827853	0	0	0	0	0	5e-06	0	0	0	0	3
283	927	0	2.00536463	0	0	0	0	0	5e-06	0	0	0	0	3
284	932	0	2.01245072	0	0	0	0	0	5e-06	0	0	0	0	3
285	937	0	2.01953681	0	0	0	0	0	5e-06	0	0	0	0	3
286	943	0	2.02662291	0	0	0	0	0	5e-06	0	0	0	0	3
287	948	0	2.033709	0	0	0	0	0	5e-06	0	0	0	0	3
288	953	0	2.0407951	0	0	0	0	0	5e-06	0	0	0	0	3
289	958	0	2.04788119	0	0	0	0	0	5e-06	0	0	0	0	3
290	963	0	2.05496728	0	0	0	0	0	5e-06	0	0	0	0	3
291	968	0	2.06205338	0	0	0	0	0	5e-06	0	0	0	0	3
292	972	0	2.06913947	0	0	0	0	0	5e-06	0	0	0	0	3
293	977	0	2.07622557	0	0	0	0	0	5e-06	0	0	0	0	3
294	982	0	2.08331166	0	0	0	0	0	5e-06	0	0	0	0	3
295	987	0	2.09039775	0	0	0	0	0	5e-06	0	0	0	0	3
296	992	0	2.09748385	0	0	0	0	0	5e-06	0	0	0	0	3
297	997	0	2.10456994	0	0	0	0	0	5e-06	0	0	0	0	3
298	1002	0	2.11165604	0	0	0	0	0	5e-06	0	0	0	0	3
299	1007	0	2.11874213	0	0	0	0	0	5e-06	0	0	0	0	3
300	1012	0	2.12582822	0	0	0	0	0	5e-06	0	0	0	0	3
301	1024	0	2.13291432	0	0	0	0	0	5e-06	0	0	0	0	3
302	1029	0	2.14000041	0	0	0	0	0	5e-06	0	0	0	0	3
303	1034	0	2.14708651	0	0	0	0	0	5e-06	0	0	0	0	3
304	1039	0	2.1541726	0	0	0	0	0	5e-06	0	0	0	0	3
305	1044	0	2.1612587	0	0	0	0	0	5e-06	0	0	0	0	3
306	1049	0	2.16834479	0	0	0	0	0	5e-06	0	0	0	0	3
307	1054	0	2.17543088	0	0	0	0	0	5e-06	0	0	0	0	3
308	1058	0	2.18251698	0	0	0	0	0	5e-06	0	0	0	0	3
309	1063	0	2.18960307	0	0	0	0	0	5e-06	0	0	0	0	3
310	1068	0	2.19668917	0	0	0	0	0	5e-06	0	0	0	0	3
